user,ordernum,orderstatus,channel,date_ordered,age,gender,ordertotal,state
f5e6c,88dc4,cancelled,others,4/21/2019,39,Female,91.44,TX
4f2b1,88f28,finished,direct,2/10/2019,24,Male,99.83,NJ
222b2,88f45,finished,social,4/22/2019,47,Female,97.82,OK
620bb,88fc5,finished,direct,4/28/2019,19,Male,52.17,LA
a3b4a,8908a,finished,others,1/21/2019,38,Female,69.02,NM
30570,890be,finished,direct,4/17/2019,27,Female,79.2,FL
39eee,8925d,finished,direct,4/27/2019,36,Male,83.44,NJ
bca52,892f2,finished,direct,5/9/2019,54,Male,74.37,LA
0c8da,89303,finished,direct,1/24/2019,28,Female,77.55,TN
bf2a6,8930c,cancelled,google,4/28/2019,25,Male,81.74,GA
1a0bd,8939e,cancelled,social,5/7/2019,33,Male,66.6,LA
66abc,893ee,finished,direct,4/8/2019,41,Male,107.28,NJ
8bb2d,89629,finished,social,4/16/2019,26,Female,105.12,OK
17458,89674,cancelled,google,1/12/2019,41,Female,92.04,TN
44c93,89720,finished,others,2/27/2019,46,Female,74.42,GA
f01d6,89833,finished,direct,2/1/2019,44,Male,59.5,NM
39eee,8986c,cancelled,social,5/8/2019,36,Male,83.44,NJ
c408b,8986d,finished,direct,2/15/2019,35,Male,64.4,CA
b37d6,8990a,cancelled,direct,2/12/2019,31,Male,94.47,TN
bd66a,89b03,finished,google,3/7/2019,41,Male,95.36,NJ
c0647,89c44,finished,others,3/3/2019,31,Female,75.9,CA
4cea7,89c54,finished,social,4/4/2019,29,Female,66,FL
74979,89c65,finished,others,2/24/2019,40,Female,81.95,NJ
a6571,8a084,finished,google,5/7/2019,39,Female,70.15,CA
4031e,8a11e,finished,social,5/12/2019,55,Male,116.22,NJ
196dd,8a142,finished,others,1/31/2019,40,Female,85.8,TN
f65fa,8a1ca,finished,social,4/26/2019,52,Female,85.8,TN
6c4a7,8a42c,finished,social,4/15/2019,50,Female,61.05,LA
81354,8a484,finished,direct,5/4/2019,39,Male,84.48,FL
8fd76,8a4b4,finished,social,5/7/2019,21,Male,87.6,OK
87fa7,8a5a4,finished,direct,2/19/2019,22,Female,74.42,GA
48be6,8a5d3,finished,direct,4/1/2019,36,Male,96.36,OK
8d42b,8a5f5,finished,direct,1/22/2019,50,Female,54.05,CA
390ed,8a6af,finished,direct,3/1/2019,54,Male,128.14,NJ
6E+234,8a6cc,finished,social,3/7/2019,26,Male,68.32,GA
764fa,8aacc,finished,others,2/12/2019,29,Female,59.69,TX
15dbb,8aafc,finished,social,4/13/2019,38,Male,87.6,OK
a8092,8ade1,finished,direct,3/4/2019,22,Female,73,OK
5a100,8ade4,finished,google,1/21/2019,38,Male,80.92,NM
6d9cf,8ae67,finished,direct,2/14/2019,55,Female,81.78,TN
690d3,8aed8,finished,google,1/22/2019,50,Female,107.28,NJ
670be,8aefe,cancelled,others,2/1/2019,58,Male,71.12,TX
6fc21,8b026,finished,social,3/17/2019,20,Female,85.09,TX
7e0a2,8b089,finished,direct,1/27/2019,38,Female,93.06,TN
0a943,8b0c8,finished,direct,2/27/2019,49,Male,73.32,TN
3308a,8b317,finished,direct,4/7/2019,19,Female,86.36,TX
3b051,8b358,finished,others,3/16/2019,20,Female,66.6,LA
b47df,8b43d,finished,social,4/5/2019,46,Male,99.06,TX
89ed4,8b449,finished,google,5/6/2019,26,Female,77.47,TX
06c81,8b4b0,finished,others,3/27/2019,22,Male,79.73,NM
cac15,8b5f2,finished,social,4/22/2019,51,Male,75.9,CA
14961,8b6a9,cancelled,direct,2/3/2019,43,Female,66.6,LA
1450c,8b6c5,finished,social,1/20/2019,38,Female,101.52,TN
7ba2a,8b6ed,finished,social,1/20/2019,25,Male,65.45,NM
f1628,8b6f9,finished,direct,3/25/2019,58,Female,75.48,LA
4bf79,8b7f5,finished,social,3/28/2019,40,Male,80.92,NM
f564e,8b957,cancelled,direct,4/29/2019,44,Female,66.7,CA
b5c00,8b973,finished,others,2/1/2019,34,Female,80.52,GA
e96f6,8bc15,finished,direct,2/20/2019,50,Male,87.91,NJ
3603f,8bef7,finished,google,2/9/2019,30,Female,106.08,TN
20fff,8bf5a,cancelled,others,2/13/2019,36,Female,98.9,CA
0f8f4,8bfaf,finished,others,5/7/2019,33,Female,69.85,TX
f4b88,8bfd7,finished,direct,4/20/2019,31,Male,93.6,TN
889aa,8c205,finished,others,3/5/2019,42,Female,55.5,LA
105da,8c2db,cancelled,direct,4/6/2019,23,Female,61,GA
73742,8c2f6,finished,social,4/13/2019,34,Female,77.05,CA
6E+234,8c306,finished,direct,3/26/2019,26,Male,68.32,GA
77cf6,8c37c,finished,direct,4/14/2019,49,Male,77.05,CA
eae9b,8c44b,finished,social,4/3/2019,20,Female,87.91,NJ
2bc0a,8c548,finished,direct,3/27/2019,23,Male,79.2,FL
959f9,8c5c8,cancelled,direct,11/23/2018,32,Female,89.7,CA
7ea0c,8c5cb,finished,direct,1/7/2019,44,Female,71.12,TX
97d37,8c60e,finished,direct,4/21/2019,49,Female,95.88,TN
3870,8c709,finished,social,4/28/2019,58,Female,71.4,NM
1fee6,8c838,cancelled,google,1/21/2019,34,Male,54.05,CA
a4ab7,8c939,finished,direct,3/29/2019,25,Male,90.89,NJ
32175,8c9fa,finished,direct,3/8/2019,45,Male,77.05,CA
eb8a0,8ca7f,finished,others,3/30/2019,51,Male,68.32,GA
cf9f5,8cb76,finished,social,5/13/2019,24,Female,71.04,LA
3d09b,8cc13,finished,others,5/4/2019,20,Male,97.82,OK
9.9E+64,8ce4e,finished,direct,5/4/2019,27,Female,93.44,OK
57fb4,8cec7,finished,direct,1/21/2019,50,Male,79.73,NM
407d1,8cee6,cancelled,others,1/13/2019,24,Male,75.48,LA
641af,8cef0,cancelled,social,4/25/2019,26,Female,93.44,OK
9b199,8d016,finished,google,1/20/2019,58,Male,81.74,GA
79118,8d084,finished,direct,5/9/2019,45,Male,89.4,NJ
16a8e,8d28d,finished,social,3/25/2019,56,Female,107.28,NJ
5dbad,8d392,finished,direct,3/31/2019,38,Female,97.82,OK
d93d2,8d572,finished,google,2/7/2019,55,Female,102.96,FL
8316c,8d67c,finished,others,2/3/2019,47,Male,74.93,TX
78ba0,8d6f0,finished,social,4/21/2019,33,Male,104.92,GA
ce252,8d7e6,finished,google,1/5/2019,21,Male,86.01,TN
c9137,8d81e,finished,social,4/22/2019,26,Female,67.1,GA
85913,8d9e8,finished,social,3/14/2019,54,Male,54.05,CA
0ff50,8dca8,cancelled,others,2/23/2019,40,Female,121.68,TN
46ea7,39424,finished,direct,2/28/2019,39,Female,76.16,NM
32175,8deec,finished,direct,3/29/2019,45,Male,77.05,CA
072b5,8df35,finished,google,4/7/2019,45,Female,55.93,NM
45d5f,8df74,finished,others,5/15/2019,38,Female,73.6,CA
337f6,8e25e,finished,others,4/30/2019,55,Male,55.5,LA
5a497,8e2a8,finished,direct,3/27/2019,54,Male,98.9,CA
b8634,8e2b7,finished,direct,5/11/2019,57,Female,64.38,LA
ddad3,8e405,finished,google,4/13/2019,47,Male,87.84,GA
59075,8e4b8,finished,direct,5/5/2019,33,Female,86.42,NJ
99a2f,8e5fe,finished,direct,4/1/2019,35,Male,73.6,CA
caf11,8e609,cancelled,google,3/1/2019,45,Female,85.09,TX
4d67b,8e676,cancelled,direct,5/15/2019,52,Male,81.76,OK
505cd,8e684,finished,google,5/11/2019,28,Female,102.34,NM
16352,8e900,finished,direct,1/26/2019,19,Female,71.04,LA
4d67b,8ea58,cancelled,others,5/13/2019,52,Male,81.76,OK
3152,8ead2,finished,google,4/28/2019,44,Male,134.16,TN
2eaee,8eb75,finished,others,4/22/2019,19,Male,62.16,LA
9d8cc,8ec91,finished,social,4/15/2019,31,Male,84.68,OK
4aa8b,8ed1b,finished,google,1/21/2019,36,Female,101.52,TN
14961,8ed8d,cancelled,direct,3/26/2019,43,Female,66.6,LA
5a8d5,8ee10,finished,social,3/24/2019,22,Female,57.34,GA
71257,8ee8f,cancelled,google,5/11/2019,39,Female,69.85,TX
38b4f,8ee94,finished,direct,5/3/2019,20,Male,87.36,TN
21796,8ef84,cancelled,google,2/23/2019,38,Female,73,OK
b674a,8f042,finished,social,4/20/2019,28,Female,66.6,LA
6ddcc,8f10f,finished,google,4/8/2019,32,Female,86.58,LA
1766c,8f266,cancelled,google,3/31/2019,29,Female,104.52,TN
9deb1,8f27d,finished,direct,3/4/2019,19,Male,69.02,NM
57c71,8f2e4,finished,others,2/19/2019,56,Male,77.47,TX
783c7,8f337,finished,social,5/12/2019,36,Female,74.37,LA
1c7f5,8f345,finished,others,5/7/2019,56,Female,98.9,CA
0dea6,8f377,finished,google,4/25/2019,36,Female,71.04,LA
496ce,8f45d,finished,social,4/23/2019,41,Female,109.98,TN
c4a94,8f518,finished,others,3/8/2019,23,Female,81.28,TX
4d67b,8f703,cancelled,direct,4/29/2019,52,Male,81.76,OK
114a1,8f709,finished,direct,3/24/2019,23,Male,77.88,FL
e1701,8f737,finished,google,1/21/2019,21,Female,66.27,TN
32978,8f862,finished,google,3/5/2019,33,Male,90.89,NJ
233bb,8f864,finished,social,5/8/2019,53,Female,59.69,TX
d0da3,8f921,finished,others,4/15/2019,48,Male,73.6,CA
6eb4c,8fa09,finished,social,4/26/2019,28,Male,76.16,NM
e4b73,8fa49,cancelled,direct,1/19/2019,20,Female,59.69,TX
cf90a,8fc30,finished,direct,3/9/2019,41,Male,87.6,OK
7f51c,8fc8c,finished,google,5/2/2019,34,Female,74.93,TX
15cf8,8fdc3,finished,others,4/27/2019,55,Male,78.08,GA
230bf,8fe4b,finished,direct,4/16/2019,30,Male,105.12,OK
fbb34,90066,finished,social,1/20/2019,20,Male,95.04,FL
a0b4c,9008c,finished,google,5/15/2019,40,Female,107.28,NJ
f966c,90300,finished,direct,1/31/2019,19,Female,74.42,GA
2d2e3,903f5,finished,others,3/16/2019,48,Male,73.32,TN
fe6e2,904bd,finished,others,2/26/2019,30,Female,95.46,LA
8e745,9058f,finished,social,4/23/2019,21,Female,57.5,CA
229d4,905da,finished,others,4/16/2019,19,Male,59.69,TX
919000000,9068d,finished,google,5/11/2019,57,Male,72.59,NM
3b31d,9084b,cancelled,others,12/3/2018,26,Female,74.93,TX
5E+261,9088b,finished,social,3/9/2019,58,Female,101.32,NJ
db341,90979,cancelled,others,12/21/2018,55,Male,73.6,CA
c5221,909b0,finished,direct,5/3/2019,27,Male,70.15,CA
79e7e,90abe,finished,social,4/20/2019,25,Male,77.55,TN
9710000,90b2f,finished,direct,4/21/2019,32,Male,65.49,LA
8cff6,90bba,finished,direct,11/20/2018,21,Female,84.68,OK
fd9a8,90bd7,finished,direct,3/23/2019,38,Female,75.48,LA
58f94,90e4b,finished,others,3/17/2019,27,Female,90.89,NJ
fcb5e,90ed0,cancelled,google,3/3/2019,21,Female,74.37,LA
97907,90f3e,finished,google,4/25/2019,34,Male,101.52,TN
bd41b,90f97,finished,google,3/6/2019,28,Male,79.2,FL
afe68,90fcd,finished,google,4/28/2019,53,Female,88.44,FL
2925c,910d8,cancelled,direct,1/2/2019,32,Female,62.16,LA
6e0f4,911b8,finished,google,1/12/2019,19,Male,67.71,LA
cb003,91223,finished,google,4/6/2019,52,Male,121.68,TN
6d54c,9125a,cancelled,google,4/28/2019,26,Female,99.06,TX
2a374,912b4,finished,others,4/29/2019,26,Male,99.28,OK
e9bc7,912be,finished,google,4/28/2019,42,Male,66.64,NM
145d0,9142a,finished,direct,4/27/2019,26,Female,99.83,NJ
33bd8,91537,finished,social,4/3/2019,26,Female,68.32,GA
8dc7f,91575,finished,social,3/26/2019,57,Female,75.48,LA
38145,9174b,finished,google,1/8/2019,30,Female,95.16,TN
f9de4,9178a,finished,social,4/13/2019,49,Male,66.64,NM
69850,918f9,finished,others,5/7/2019,43,Male,86.01,TN
6a9c0,91ba5,finished,google,5/1/2019,54,Female,75.48,LA
a7937,91bb1,cancelled,direct,3/22/2019,34,Female,72.59,NM
43497,91df1,finished,social,4/16/2019,43,Female,95.46,LA
f742b,91f5e,finished,direct,2/13/2019,54,Male,109.22,TX
4e2cc,91f6f,finished,direct,5/4/2019,55,Female,66.6,LA
bbd68,920a5,finished,direct,1/31/2019,29,Female,99.28,OK
8834,921c0,finished,others,4/2/2019,45,Male,69,CA
4cb34,92347,finished,direct,1/29/2019,30,Male,78.08,GA
cc36d,923bf,cancelled,google,3/25/2019,50,Female,90.48,TN
822d2,92476,finished,direct,5/11/2019,27,Female,112.32,TN
40133,9260b,finished,google,5/4/2019,47,Male,66.27,TN
1E+14,9287c,finished,google,4/25/2019,25,Male,72.6,FL
2e41b,929b4,finished,direct,4/2/2019,45,Male,73.2,GA
f6609,92a48,finished,direct,3/16/2019,23,Male,134.16,TN
ea9c7,92a8d,finished,others,3/13/2019,33,Male,78.54,NM
4031e,92b4e,finished,social,5/12/2019,55,Male,116.22,NJ
c3bf5,92bf8,cancelled,others,1/19/2019,26,Male,90.89,NJ
baf04,92c7d,finished,google,4/26/2019,55,Male,109.22,TX
90a51,92ce3,finished,google,5/7/2019,55,Male,79.2,FL
ddcaf,92cfc,finished,direct,1/22/2019,57,Female,78.2,CA
ac138,92d64,finished,social,4/20/2019,29,Female,64.4,CA
f602a,92d8c,finished,direct,3/26/2019,45,Male,67.85,CA
fec9f,92dbf,finished,direct,3/9/2019,50,Female,87.84,GA
53f33,92ddb,finished,google,3/14/2019,21,Female,52.17,LA
3f72f,9301c,finished,google,5/14/2019,51,Female,77.88,FL
8bc50,93088,finished,google,5/8/2019,34,Male,88.44,FL
5552e,9318e,finished,direct,4/6/2019,24,Male,77.88,FL
cb565,9323f,finished,google,4/28/2019,58,Male,99.06,TX
5aa2d,93315,finished,direct,12/2/2018,22,Male,95.88,TN
e8283,9344c,finished,social,3/10/2019,53,Female,106.08,TN
dd007,93463,finished,google,1/21/2019,54,Male,57.34,GA
5f886,93528,finished,social,4/22/2019,51,Female,57.5,CA
73c7e,93540,finished,others,2/17/2019,34,Male,107.28,NJ
455000,93617,finished,google,5/12/2019,51,Female,81.76,OK
30c71,9365a,finished,social,4/16/2019,34,Male,88.44,FL
1a5fb,936d8,cancelled,google,3/13/2019,25,Female,73.26,LA
77b02,93803,finished,others,2/7/2019,27,Female,95.46,LA
c8fb6,9382f,finished,social,5/12/2019,47,Female,74.37,LA
32eb9,93990,cancelled,google,3/9/2019,35,Female,79.73,NM
6d108,939a2,finished,social,5/12/2019,22,Female,95.16,GA
42dde,93a08,finished,others,2/11/2019,45,Male,109.22,TX
5bfb8,93a42,finished,direct,4/16/2019,52,Male,101.32,NJ
ef78c,93be9,finished,social,4/14/2019,54,Female,102.96,TN
78947,93c58,finished,social,4/19/2019,42,Male,87.12,FL
78680,93c89,cancelled,social,3/5/2019,34,Male,71.4,NM
0afd1,93f10,finished,google,5/14/2019,58,Female,71.04,LA
3553a,93fc0,finished,direct,3/19/2019,47,Female,91.44,TX
2.8E+71,93fe0,finished,social,3/15/2019,34,Female,92.82,NM
2d6bf,94143,finished,others,2/14/2019,42,Female,73,OK
4c528,941ca,finished,social,5/8/2019,57,Male,66,FL
b957e,94232,finished,social,4/27/2019,58,Female,113.52,FL
5c6bb,942b1,finished,others,2/6/2019,28,Male,78.54,NM
9fd7a,9444a,finished,social,4/28/2019,55,Male,76.2,TX
79509,946a2,cancelled,direct,5/3/2019,45,Male,73,OK
58c56,947d7,finished,google,1/4/2019,53,Female,80.3,OK
2a7ff,94840,finished,google,5/13/2019,23,Male,71.98,GA
f86b2,948b1,finished,others,2/25/2019,33,Female,99.06,TX
1efa3,94aa3,finished,google,4/27/2019,28,Female,66,FL
fe862,94b49,finished,social,4/23/2019,26,Male,87.12,FL
c56b9,94c54,finished,others,3/4/2019,31,Male,99.83,NJ
80749,94cc9,finished,others,5/11/2019,34,Female,73.26,LA
3c8fa,94d12,finished,direct,4/22/2019,57,Female,67.71,LA
13657,94ffd,finished,google,1/23/2019,38,Female,109.22,TX
e2dc1,950a8,finished,direct,3/18/2019,26,Male,81.76,OK
4876,950f8,finished,direct,4/21/2019,22,Female,77.55,TN
da74c,9512a,finished,google,5/4/2019,24,Male,88.44,FL
a73bf,95177,finished,direct,3/27/2019,27,Female,87.84,GA
d3d5a,95193,finished,social,4/20/2019,49,Female,116.22,NJ
28c46,95226,finished,direct,2/25/2019,26,Male,77.47,TX
49b8f,9522e,finished,google,3/8/2019,27,Male,62.16,LA
6bebf,95315,finished,google,3/7/2019,24,Male,90.48,TN
0dbd4,95460,finished,social,3/3/2019,44,Male,95.16,TN
ca17b,9556f,finished,google,4/28/2019,49,Male,109.22,TX
0d737,95670,finished,google,2/11/2019,30,Female,63.25,CA
b5681,956c1,finished,others,3/27/2019,44,Female,97.82,OK
327f7,957ba,finished,direct,2/19/2019,53,Male,94.47,TN
9723,957ed,finished,direct,3/31/2019,24,Female,69,CA
12989,95854,finished,others,3/26/2019,55,Female,57.5,CA
961f0,95a61,cancelled,social,4/4/2019,46,Male,74.42,GA
e149e,95b3d,finished,direct,3/17/2019,23,Male,74.42,GA
cefac,95b42,finished,google,1/4/2019,30,Female,83.44,NJ
4cfdc,95b47,finished,social,4/19/2019,20,Female,84.6,TN
213be,95b4a,finished,direct,3/17/2019,19,Female,69,CA
56b2a,95bf1,finished,direct,1/22/2019,45,Male,70.15,CA
ac20b,95c1b,cancelled,social,3/23/2019,47,Female,63.25,CA
f58c9,95d1e,finished,google,1/15/2019,52,Male,71.04,LA
e2fbb,95dbb,finished,direct,12/4/2018,28,Female,65.45,NM
346ef,95dec,finished,direct,2/26/2019,21,Female,93.44,OK
9dc51,9.5E+46,finished,google,1/18/2019,34,Male,85.8,TN
ed6b9,960fb,finished,social,3/8/2019,20,Female,109.22,TX
c634d,961a6,finished,others,3/17/2019,26,Female,87.84,GA
d5a07,96217,finished,direct,2/6/2019,53,Male,80.92,NM
fd0d0,96259,finished,others,2/27/2019,37,Male,105.12,OK
129d7,96328,finished,direct,1/22/2019,49,Female,90.89,NJ
21b85,964a9,finished,google,3/24/2019,38,Male,87.36,TN
767,964000000,finished,google,1/18/2019,23,Female,73.2,GA
48000000,96584,finished,direct,2/25/2019,53,Female,98.9,CA
1bb62,96600,finished,direct,11/23/2018,21,Female,86.42,NJ
bfe6c,9679a,finished,direct,4/8/2019,33,Male,62.16,LA
2eebb,967b4,cancelled,direct,5/6/2019,32,Male,113.52,FL
3675f,96846,finished,social,4/20/2019,27,Male,59.69,TX
1be6d,968b7,finished,others,2/1/2019,43,Female,71.98,GA
98914,969d0,finished,direct,1/27/2019,42,Male,90.89,NJ
357eb,96bb1,finished,direct,4/29/2019,21,Male,74.5,NJ
6bd19,96c0c,cancelled,google,3/3/2019,38,Female,95.04,FL
57515,96d03,finished,others,4/28/2019,45,Male,80.52,FL
2d284,96d5d,finished,direct,1/28/2019,51,Male,54.05,CA
2670,96f60,finished,google,3/24/2019,21,Female,77.88,FL
60103,97089,finished,others,5/14/2019,52,Female,83.19,TN
b7982,971ad,finished,direct,2/23/2019,50,Female,86.42,NJ
6811e,971fb,finished,google,1/22/2019,40,Female,125.56,OK
e357e,97250,finished,social,4/25/2019,53,Female,65.49,LA
9E+254,972a6,cancelled,google,1/11/2019,48,Female,90.24,TN
f4b0a,972c9,finished,direct,4/15/2019,54,Male,62.16,LA
5c9d2,97430,finished,google,1/22/2019,49,Male,80.52,GA
82861,9753a,finished,direct,4/16/2019,47,Female,134.16,TN
a7f21,975c2,cancelled,direct,4/29/2019,34,Female,101.52,TN
e941b,977d9,cancelled,direct,3/11/2019,29,Female,84.48,FL
451f3,97973,finished,google,1/16/2019,23,Male,62.04,FL
4d6dc,97ae1,finished,google,1/25/2019,47,Male,76.2,TX
f6442,97b61,finished,direct,4/18/2019,47,Male,80.3,OK
13a18,97c99,finished,google,4/13/2019,34,Female,81.74,GA
c4359,97ca3,finished,social,4/25/2019,26,Male,77.05,CA
96bf6,97dbc,finished,google,3/25/2019,50,Male,95.88,TN
f6ff0,97df2,finished,direct,3/4/2019,32,Male,95.16,GA
0d3e8,9.7E+20,finished,others,3/26/2019,32,Female,87.36,TN
c8a3f,9.7E+23,cancelled,direct,4/16/2019,34,Female,88.44,FL
00da1,97f43,finished,social,4/15/2019,19,Male,104.92,GA
14f4e,97f90,finished,direct,3/29/2019,31,Male,52.17,LA
4aaf5,982b5,finished,direct,3/7/2019,50,Female,77.05,CA
acb23,9842f,cancelled,direct,2/2/2019,41,Female,109.22,TX
ad388,9844d,finished,google,3/31/2019,45,Female,90.48,TN
b7ab4,98600000,finished,others,4/29/2019,55,Male,105.12,OK
d1887,987cf,finished,direct,4/29/2019,41,Male,70.21,NM
a8afb,9887f,finished,others,1/21/2019,19,Male,72.6,FL
78680,9893f,finished,social,3/5/2019,34,Male,71.4,NM
6bf20,9894e,finished,direct,1/1/2019,38,Female,77.55,TN
a1220,98971,cancelled,direct,3/26/2019,47,Male,102.96,TN
affff,98acc,finished,direct,1/11/2019,47,Female,65.49,LA
71c86,98b4f,finished,direct,3/12/2019,45,Female,73.92,FL
cf654,98b73,finished,google,3/21/2019,39,Female,109.98,TN
d5d59,98b77,finished,direct,4/3/2019,28,Male,73.2,GA
a60d4,98bde,finished,others,2/20/2019,25,Female,102.96,TN
60709,98c05,cancelled,social,4/20/2019,29,Female,71.4,NM
d67e1,98c97,finished,google,4/26/2019,44,Female,104.52,TN
58b6a,98d2b,finished,google,4/19/2019,46,Female,70.5,TN
75b85,98d49,finished,google,1/3/2019,46,Male,63.25,CA
492a3,98d56,finished,social,3/22/2019,49,Female,121.68,TN
d5c03,98d7c,cancelled,social,4/26/2019,28,Female,86.36,TX
ba359,98d82,cancelled,google,12/21/2018,46,Female,102.96,TN
8c859,9.8E+70,finished,google,5/11/2019,58,Male,80.52,GA
dabbb,98fc7,finished,social,3/31/2019,27,Female,72.59,NM
9330c,990c8,finished,google,2/14/2019,24,Female,80.52,FL
92926,9918a,finished,social,4/22/2019,32,Male,74.5,NJ
83e2d,99430,cancelled,direct,4/8/2019,32,Female,59.5,NM
a0f0f,9953f,cancelled,google,3/9/2019,35,Female,55.5,LA
9403a,995ad,finished,others,4/2/2019,47,Male,87.36,TN
31938,995d6,finished,direct,2/17/2019,49,Female,87.12,FL
3d08c,99691,finished,google,2/5/2019,48,Female,69.85,TX
8316c,99772,finished,others,3/8/2019,47,Male,74.93,TX
a62a8,99834,finished,social,3/27/2019,24,Female,93.44,OK
d7a7c,99a0d,finished,direct,1/12/2019,29,Female,86.01,TN
8b259,99ab3,finished,direct,3/20/2019,20,Female,92.04,TN
e91f5,99ae4,cancelled,direct,4/29/2019,27,Male,86.36,TX
918,99c47,finished,others,4/30/2019,25,Female,94.47,TN
03cb2,99cd3,cancelled,others,5/10/2019,56,Female,86.01,TN
0a3b3,99d27,finished,direct,2/15/2019,35,Female,62.16,LA
3374f,99d9e,finished,direct,11/23/2018,31,Female,68.62,OK
d859d,99e0f,finished,google,4/9/2019,46,Female,78.54,NM
c71ac,99f5e,finished,google,3/20/2019,49,Male,113.88,OK
c016e,9a1f4,finished,direct,3/26/2019,37,Male,84.68,OK
c1cdc,9a37f,finished,social,4/27/2019,23,Male,84.48,FL
be9ea,9a41c,finished,social,4/23/2019,19,Female,73.32,TN
d67e1,9a477,finished,others,5/7/2019,44,Female,104.52,TN
0bc32,9a47e,finished,direct,5/7/2019,40,Male,96.36,OK
c3de0,9a4f3,finished,direct,3/16/2019,33,Male,84.6,TN
1f956,9a60b,cancelled,google,4/26/2019,24,Male,71.98,GA
7c5bc,9a687,finished,direct,3/2/2019,23,Male,87.12,FL
f275b,9a6c2,cancelled,others,3/26/2019,34,Male,73.26,LA
0456d,9a7e8,finished,direct,5/3/2019,36,Female,125.56,OK
f9617,9a9ca,finished,google,3/22/2019,54,Female,75.9,CA
a38b3,9a9fe,cancelled,others,12/30/2018,48,Female,84.68,OK
1e33d,9ab13,finished,others,2/21/2019,35,Female,83.82,TX
11327,9ae00,finished,direct,3/29/2019,43,Male,83.19,TN
68f25,9af08,cancelled,direct,4/28/2019,52,Female,78.54,NM
e591c,9af7b,finished,social,4/28/2019,23,Male,81.78,TN
ee0fd,9aff6,finished,google,4/28/2019,47,Female,73.2,GA
b309b,9b127,finished,google,5/7/2019,36,Female,85.8,TN
46604,9b144,finished,direct,2/27/2019,26,Female,70.21,NM
726f5,9b195,cancelled,google,5/11/2019,58,Female,89.7,CA
f6154,9b26e,finished,social,5/7/2019,42,Female,76.2,TX
545ec,9b277,finished,google,1/24/2019,25,Female,113.88,OK
1916,9b3ea,finished,direct,12/10/2018,43,Male,89.76,FL
d4524,9b488,cancelled,google,4/15/2019,46,Male,102.96,FL
896b2,9b49b,finished,direct,4/16/2019,38,Male,87.91,NJ
d87ae,9b60b,cancelled,direct,4/21/2019,34,Female,73.66,TX
68463,9b69d,finished,direct,12/25/2018,34,Male,99.28,OK
9c6bb,9b6dd,finished,google,5/11/2019,20,Female,82.96,GA
bee68,9b86b,cancelled,direct,4/2/2019,39,Male,80.52,GA
9baa7,9b8da,finished,others,4/12/2019,36,Male,125.56,OK
241fb,9b906,finished,direct,1/3/2019,56,Male,94.47,TN
9c99e,9b939,finished,google,5/7/2019,35,Female,73.2,GA
